X,T,U
0.234375,0.15,0.08588944919109169
0.25,0.15,0.09320322556711348
0.265625,0.15,0.09986955000414038
0.28125,0.15,0.10571001460189855
0.296875,0.15,0.1105439807495941
0.3125,0.15,0.11418938641093655
0.328125,0.15,0.11646339082558177
0.34375,0.15,0.11718288104969905
0.359375,0.15,0.11616489488850686
0.375,0.15,0.11322704851331841
0.390625,0.15,0.10818809361336763
0.40625,0.15,0.10086876725696871
0.421875,0.15,0.09109313600544225
0.4375,0.15,0.07869067118357821
0.453125,0.15,0.06349931927439359
0.46875,0.15,0.0453698416029779
0.484375,0.15,0.02417167801176523
0.5,0.15,-0.00019947721999316603
0.515625,0.15,-0.027812333085535212
0.53125,0.15,-0.05868906106101224
0.546875,0.15,-0.09279324550445131
0.5625,0.15,-0.13001762809309117
0.578125,0.15,-0.1701730098798049
0.59375,0.15,-0.2129800915088036
0.609375,0.15,-0.2580662665878446
0.625,0.15,-0.30496927329450063
0.640625,0.15,-0.3531490245780865
0.65625,0.15,-0.4020078540971275
0.671875,0.15,-0.45091798012186424
0.6875,0.15,-0.4992535268560457
0.703125,0.15,-0.5464233702773724
0.71875,0.15,-0.5919007503864624
0.734375,0.15,-0.6352461502080715
0.75,0.15,-0.6761212287001093
0.765625,0.15,-0.7142932248148369
0.78125,0.15,-0.7496307710115697
0.796875,0.15,-0.782093119598358
0.8125,0.15,-0.811715250910905
0.828125,0.15,-0.8385912539095974
0.84375,0.15,-0.8628579249920356
0.859375,0.15,-0.8846799263110632
0.875,0.15,-0.9042372483709195
0.890625,0.15,-0.9217152338490527
0.90625,0.15,-0.9372970778741768
0.921875,0.15,-0.9511585179521088
0.9375,0.15,-0.9634643356373315
0.953125,0.15,-0.9743662772710603
0.96875,0.15,-0.9840020316363013
0.984375,0.15,-0.9924929726044842
-1.0,0.165,-0.9982599292000123
-0.984375,0.165,-0.9935216747586879
-0.96875,0.165,-0.9861783016657975
-0.953125,0.165,-0.9778121204234523
-0.9375,0.165,-0.9683066544968286
-0.921875,0.165,-0.9575264179667798
-0.90625,0.165,-0.9453192957559478
-0.890625,0.165,-0.9315164481138887
-0.875,0.165,-0.9159330467344842
-0.859375,0.165,-0.8983702302505608
-0.84375,0.165,-0.878618748530128
-0.828125,0.165,-0.8564648241133614
-0.8125,0.165,-0.8316987627013238
-0.796875,0.165,-0.8041267473511107
-0.78125,0.165,-0.7735859990956313
-0.765625,0.165,-0.7399630315854668
-0.75,0.165,-0.7032140517138488
-0.734375,0.165,-0.6633857118564095
-0.71875,0.165,-0.6206335535343875
-0.703125,0.165,-0.5752348577248816
-0.6875,0.165,-0.5275925562647846
-0.671875,0.165,-0.478227628378126
-0.65625,0.165,-0.4277590577525668
-0.640625,0.165,-0.3768726769031136
-0.625,0.165,-0.3262824834332823
-0.609375,0.165,-0.2766895743212028
-0.59375,0.165,-0.22874420007419832
-0.578125,0.165,-0.1830155095312051
-0.5625,0.165,-0.13997170967955014
-0.546875,0.165,-0.09997123216292758
-0.53125,0.165,-0.06326368144169009
-0.515625,0.165,-0.029998201603433083
-0.5,0.165,-0.00023650597319974098
-0.484375,0.165,0.02603198828808284
-0.46875,0.165,0.04887493626360637
-0.453125,0.165,0.0684031130831381
-0.4375,0.165,0.08475848807586828
-0.421875,0.165,0.09810460282442779
-0.40625,0.165,0.10861920256430757
-0.390625,0.165,0.11648887472296948
-0.375,0.165,0.12190535390726634
-0.359375,0.165,0.1250631269210808
-0.34375,0.165,0.12615798757255597
-0.328125,0.165,0.1253862297294281
-0.3125,0.165,0.12294421576543901
-0.296875,0.165,0.11902810888803052
-0.28125,0.165,0.11383360798409346
-0.265625,0.165,0.10755557068871441
-0.25,0.165,0.10038745342131505
-0.234375,0.165,0.09252053546973597
-0.21875,0.165,0.08414292713100043
-0.203125,0.165,0.07543838865443292
-0.1875,0.165,0.06658500653882343
-0.171875,0.165,0.05775378611346678
-0.15625,0.165,0.04910722422341794
-0.140625,0.165,0.04079792374565677
-0.125,0.165,0.03296730367097016
-0.109375,0.165,0.02574444617019138
-0.09375,0.165,0.019245107299760658
-0.078125,0.165,0.013570902736412697
-0.0625,0.165,0.008808665946840918
-0.046875,0.165,0.005029964925154423
-0.03125,0.165,0.0022907560256888726
-0.015625,0.165,0.0006311499223158046
0.0,0.165,7.526528653878373e-05
0.015625,0.165,0.0006311499223159434
0.03125,0.165,0.0022907560256887893
0.046875,0.165,0.0050299649251545064
0.0625,0.165,0.008808665946840655
0.078125,0.165,0.01357090273641226
0.09375,0.165,0.01924510729976031
0.109375,0.165,0.02574444617019117
0.125,0.165,0.03296730367096952
0.140625,0.165,0.04079792374565612
0.15625,0.165,0.04910722422341744
0.171875,0.165,0.057753786113466384
0.1875,0.165,0.06658500653882306
0.203125,0.165,0.0754383886544325
0.21875,0.165,0.0841429271310001
0.234375,0.165,0.09252053546973574
0.25,0.165,0.10038745342131494
0.265625,0.165,0.10755557068871453
0.28125,0.165,0.11383360798409363
0.296875,0.165,0.11902810888803067
0.3125,0.165,0.12294421576543929
0.328125,0.165,0.1253862297294283
0.34375,0.165,0.12615798757255592
0.359375,0.165,0.12506312692108096
0.375,0.165,0.12190535390726634
0.390625,0.165,0.11648887472296975
0.40625,0.165,0.1086192025643077
0.421875,0.165,0.0981046028244278
0.4375,0.165,0.08475848807586817
0.453125,0.165,0.06840311308313811
0.46875,0.165,0.048874936263606464
0.484375,0.165,0.026031988288082897
0.5,0.165,-0.00023650597319974098
0.515625,0.165,-0.029998201603433028
0.53125,0.165,-0.0632636814416899
0.546875,0.165,-0.09997123216292728
0.5625,0.165,-0.13997170967954975
0.578125,0.165,-0.1830155095312046
0.59375,0.165,-0.22874420007419793
0.609375,0.165,-0.2766895743212024
0.625,0.165,-0.326282483433282
0.640625,0.165,-0.3768726769031133
0.65625,0.165,-0.42775905775256656
0.671875,0.165,-0.47822762837812577
0.6875,0.165,-0.5275925562647845
0.703125,0.165,-0.5752348577248814
0.71875,0.165,-0.6206335535343876
0.734375,0.165,-0.6633857118564095
0.75,0.165,-0.7032140517138488
0.765625,0.165,-0.7399630315854668
0.78125,0.165,-0.7735859990956312
0.796875,0.165,-0.8041267473511107
0.8125,0.165,-0.8316987627013238
0.828125,0.165,-0.8564648241133614
0.84375,0.165,-0.8786187485301278
0.859375,0.165,-0.8983702302505607
0.875,0.165,-0.9159330467344842
0.890625,0.165,-0.9315164481138888
0.90625,0.165,-0.9453192957559478
0.921875,0.165,-0.95752641796678
0.9375,0.165,-0.9683066544968287
0.953125,0.165,-0.9778121204234522
0.96875,0.165,-0.9861783016657975
0.984375,0.165,-0.9935216747586879
-1.0,0.18,-0.998427386269094
-0.984375,0.18,-0.9944100436395504
-0.96875,0.18,-0.9880637607353909
-0.953125,0.18,-0.9808082233635675
-0.9375,0.18,-0.9725343099746824
-0.921875,0.18,-0.9631118723700207
-0.90625,0.18,-0.9523925365173106
-0.890625,0.18,-0.9402086386393118
-0.875,0.18,-0.9263727223812576
-0.859375,0.18,-0.9106779653596336
-0.84375,0.18,-0.8929000207890763
-0.828125,0.18,-0.8728008804710202
-0.8125,0.18,-0.8501354627197522
-0.796875,0.18,-0.8246616575875834
-0.78125,0.18,-0.7961544556138264
-0.765625,0.18,-0.7644244629757552
-0.75,0.18,-0.729340487421867
-0.734375,0.18,-0.6908549332019299
-0.71875,0.18,-0.6490295419807869
-0.703125,0.18,-0.6040577960128585
-0.6875,0.18,-0.5562794703138034
-0.671875,0.18,-0.5061828804929159
-0.65625,0.18,-0.454391699676615
-0.640625,0.18,-0.40163580226199114
-0.625,0.18,-0.348708875020478
-0.609375,0.18,-0.29641851725659457
-0.59375,0.18,-0.24553619586364303
-0.578125,0.18,-0.1967541580878502
-0.5625,0.18,-0.15065441045348238
-0.546875,0.18,-0.10769194629464551
-0.53125,0.18,-0.06819154456962756
-0.515625,0.18,-0.03235542228718169
-0.5,0.18,-0.0002780897304744956
-0.484375,0.18,0.028035199765741953
-0.46875,0.18,0.05264934914108213
-0.453125,0.18,0.07368169839547559
-0.4375,0.18,0.09128683824830555
-0.421875,0.18,0.1056444050294924
-0.40625,0.18,0.1169498219829471
-0.390625,0.18,0.12540766741794235
-0.375,0.18,0.1312272160457775
-0.359375,0.18,0.13461966611149018
-0.34375,0.18,0.13579659027153088
-0.328125,0.18,0.13496920339832932
-0.3125,0.18,0.13234810737037694
-0.296875,0.18,0.1281432413494139
-0.28125,0.18,0.12256383124853823
-0.265625,0.18,0.11581819217376252
-0.25,0.18,0.10811329196164969
-0.234375,0.18,0.0996540321835338
-0.21875,0.18,0.09064224457682814
-0.203125,0.18,0.08127543493850856
-0.1875,0.18,0.07174533210775423
-0.171875,0.18,0.06223631600573591
-0.15625,0.18,0.05292380553627313
-0.140625,0.18,0.043972684962892736
-0.125,0.18,0.03553583745006679
-0.109375,0.18,0.027752838772691708
-0.09375,0.18,0.02074884519618192
-0.078125,0.18,0.014633689778307833
-0.0625,0.18,0.009501183213014325
-0.046875,0.18,0.005428600728278665
-0.03125,0.18,0.0024763267308476195
-0.015625,0.18,0.0006876244339536347
0.0,0.18,8.849852874348585e-05
0.015625,0.18,0.0006876244339537596
0.03125,0.18,0.0024763267308475223
0.046875,0.18,0.005428600728278388
0.0625,0.18,0.009501183213014297
0.078125,0.18,0.014633689778307535
0.09375,0.18,0.020748845196181587
0.109375,0.18,0.027752838772691246
0.125,0.18,0.03553583745006621
0.140625,0.18,0.043972684962892236
0.15625,0.18,0.05292380553627252
0.171875,0.18,0.062236316005735405
0.1875,0.18,0.07174533210775377
0.203125,0.18,0.0812754349385083
0.21875,0.18,0.0906422445768278
0.234375,0.18,0.09965403218353354
0.25,0.18,0.1081132919616495
0.265625,0.18,0.11581819217376249
0.28125,0.18,0.12256383124853841
0.296875,0.18,0.128143241349414
0.3125,0.18,0.13234810737037728
0.328125,0.18,0.13496920339832957
0.34375,0.18,0.13579659027153096
0.359375,0.18,0.13461966611149034
0.375,0.18,0.13122721604577756
0.390625,0.18,0.12540766741794268
0.40625,0.18,0.11694982198294726
0.421875,0.18,0.10564440502949243
0.4375,0.18,0.09128683824830541
0.453125,0.18,0.07368169839547568
0.46875,0.18,0.052649349141082186
0.484375,0.18,0.028035199765741897
0.5,0.18,-0.0002780897304745511
0.515625,0.18,-0.03235542228718172
0.53125,0.18,-0.06819154456962742
0.546875,0.18,-0.10769194629464521
0.5625,0.18,-0.15065441045348202
0.578125,0.18,-0.19675415808784985
0.59375,0.18,-0.2455361958636427
0.609375,0.18,-0.29641851725659407
0.625,0.18,-0.34870887502047765
0.640625,0.18,-0.40163580226199086
0.65625,0.18,-0.45439169967661475
0.671875,0.18,-0.5061828804929156
0.6875,0.18,-0.5562794703138032
0.703125,0.18,-0.6040577960128585
0.71875,0.18,-0.6490295419807868
0.734375,0.18,-0.6908549332019299
0.75,0.18,-0.729340487421867
0.765625,0.18,-0.7644244629757554
0.78125,0.18,-0.7961544556138264
0.796875,0.18,-0.8246616575875833
0.8125,0.18,-0.8501354627197522
0.828125,0.18,-0.8728008804710202
0.84375,0.18,-0.892900020789076
0.859375,0.18,-0.9106779653596334
0.875,0.18,-0.9263727223812576
0.890625,0.18,-0.9402086386393119
0.90625,0.18,-0.9523925365173107
0.921875,0.18,-0.9631118723700206
0.9375,0.18,-0.9725343099746824
0.953125,0.18,-0.9808082233635678
0.96875,0.18,-0.9880637607353909
0.984375,0.18,-0.9944100436395503
-1.0,0.195,-0.9985845566516014
-0.984375,0.195,-0.99517696649565
-0.96875,0.195,-0.9896959378188697
-0.953125,0.195,-0.9834098902160844
-0.9375,0.195,-0.9762185674096464
-0.921875,0.195,-0.9679992723968867
-0.90625,0.195,-0.95861032530532
-0.890625,0.195,-0.9478892207262535
-0.875,0.195,-0.9356510677433467
-0.859375,0.195,-0.9216876280036385
-0.84375,0.195,-0.9057674017588372
-0.828125,0.195,-0.8876373731283724
-0.8125,0.195,-0.867027198619026
-0.796875,0.195,-0.8436567722865487
-0.78125,0.195,-0.8172481634327934
-0.765625,0.195,-0.7875428010243318
-0.75,0.195,-0.7543243482073658
-0.734375,0.195,-0.7174468488416342
-0.71875,0.195,-0.6768663842988382
-0.703125,0.195,-0.632672770357134
-0.6875,0.195,-0.5851161320183316
-0.671875,0.195,-0.5346221728132963
-0.65625,0.195,-0.48179036199741654
-0.640625,0.195,-0.4273715855304548
-0.625,0.195,-0.37222583411459
-0.609375,0.195,-0.31726514773314574
-0.59375,0.195,-0.2633906747671465
-0.578125,0.195,-0.21143394167296958
-0.5625,0.195,-0.16211085207669157
-0.546875,0.195,-0.11599330361813809
-0.53125,0.195,-0.07349908887574247
-0.515625,0.195,-0.03489731817915076
-0.5,0.195,-0.00032471267425887573
-0.484375,0.195,0.030192224489406616
-0.46875,0.195,0.056713407357669915
-0.453125,0.195,0.07936274579441735
-0.4375,0.195,0.09830884559174782
-0.421875,0.195,0.11374954127571354
-0.40625,0.195,0.12590026311772418
-0.390625,0.195,0.13498582597682182
-0.375,0.195,0.14123503744920285
-0.359375,0.195,0.1448774789518259
-0.34375,0.195,0.14614185266781124
-0.328125,0.195,0.14525536602807365
-0.3125,0.195,0.14244371717509902
-0.296875,0.195,0.13793133584517195
-0.28125,0.195,0.13194161845585056
-0.265625,0.195,0.12469697228667564
-0.25,0.195,0.11641855159396103
-0.234375,0.195,0.10732562859815474
-0.21875,0.195,0.09763459429744971
-0.203125,0.195,0.087557627120632
-0.1875,0.195,0.07730110028232381
-0.171875,0.195,0.0670638201792263
-0.15625,0.195,0.05703519768241158
-0.140625,0.195,0.04739345210679674
-0.125,0.195,0.038303935446604306
-0.109375,0.195,0.0299176446261189
-0.09375,0.195,0.022369965178183217
-0.078125,0.195,0.015779664308364208
-0.0625,0.195,0.010248127875344175
-0.046875,0.195,0.00585881694516277
-0.03125,0.195,0.00267690693107972
-0.015625,0.195,0.0007490666547513708
0.0,0.195,0.00010333583208854691
0.015625,0.195,0.0007490666547513292
0.03125,0.195,0.00267690693107947
0.046875,0.195,0.005858816945162715
0.0625,0.195,0.01024812787534407
0.078125,0.195,0.015779664308363806
0.09375,0.195,0.02236996517818285
0.109375,0.195,0.029917644626118622
0.125,0.195,0.03830393544660367
0.140625,0.195,0.04739345210679624
0.15625,0.195,0.057035197682410964
0.171875,0.195,0.06706382017922584
0.1875,0.195,0.07730110028232312
0.203125,0.195,0.08755762712063153
0.21875,0.195,0.09763459429744956
0.234375,0.195,0.10732562859815455
0.25,0.195,0.1164185515939608
0.265625,0.195,0.12469697228667566
0.28125,0.195,0.13194161845585073
0.296875,0.195,0.137931335845172
0.3125,0.195,0.14244371717509932
0.328125,0.195,0.14525536602807387
0.34375,0.195,0.14614185266781135
0.359375,0.195,0.14487747895182618
0.375,0.195,0.14123503744920285
0.390625,0.195,0.13498582597682224
0.40625,0.195,0.12590026311772426
0.421875,0.195,0.11374954127571353
0.4375,0.195,0.09830884559174774
0.453125,0.195,0.07936274579441735
0.46875,0.195,0.05671340735767
0.484375,0.195,0.03019222448940667
0.5,0.195,-0.0003247126742588202
0.515625,0.195,-0.03489731817915054
0.53125,0.195,-0.07349908887574239
0.546875,0.195,-0.11599330361813778
0.5625,0.195,-0.1621108520766912
0.578125,0.195,-0.2114339416729691
0.59375,0.195,-0.26339067476714606
0.609375,0.195,-0.3172651477331452
0.625,0.195,-0.37222583411458976
0.640625,0.195,-0.4273715855304544
0.65625,0.195,-0.4817903619974163
0.671875,0.195,-0.534622172813296
0.6875,0.195,-0.5851161320183313
0.703125,0.195,-0.6326727703571339
0.71875,0.195,-0.6768663842988383
0.734375,0.195,-0.7174468488416341
0.75,0.195,-0.7543243482073658
0.765625,0.195,-0.7875428010243318
0.78125,0.195,-0.8172481634327932
0.796875,0.195,-0.8436567722865487
0.8125,0.195,-0.8670271986190263
0.828125,0.195,-0.8876373731283724
0.84375,0.195,-0.905767401758837
0.859375,0.195,-0.9216876280036383
0.875,0.195,-0.9356510677433467
0.890625,0.195,-0.9478892207262534
0.90625,0.195,-0.9586103253053199
0.921875,0.195,-0.9679992723968867
0.9375,0.195,-0.9762185674096463
0.953125,0.195,-0.9834098902160844
0.96875,0.195,-0.9896959378188698
0.984375,0.195,-0.9951769664956499
-1.0,0.21,-0.9987304256931693
-0.984375,0.21,-0.9958388741410067
-0.96875,0.21,-0.9911078585500822
-0.953125,0.21,-0.9856664847878851
-0.9375,0.21,-0.9794241281241887
-0.921875,0.21,-0.9722668332037486
-0.90625,0.21,-0.9640615858684186
-0.890625,0.21,-0.9546538910568934
-0.875,0.21,-0.9438653744743853
-0.859375,0.21,-0.9314916502903889
-0.84375,0.21,-0.917300831496165
-0.828125,0.21,-0.901033238019114
-0.8125,0.21,-0.8824030779060242
-0.796875,0.21,-0.8611031205821393
-0.78125,0.21,-0.8368136013917897
-0.765625,0.21,-0.8092167028948752
-0.75,0.21,-0.7780178065234946
-0.734375,0.21,-0.7429741086790633
-0.71875,0.21,-0.7039299626736227
-0.703125,0.21,-0.6608563711978817
-0.6875,0.21,-0.6138896220667684
-0.671875,0.21,-0.563361770248241
-0.65625,0.21,-0.5098145705455427
-0.640625,0.21,-0.4539896751900154
-0.625,0.21,-0.396791951542921
-0.609375,0.21,-0.33922892819547285
-0.59375,0.21,-0.2823356202583971
-0.578125,0.21,-0.22709783411412343
-0.5625,0.21,-0.1743869233150153
-0.546875,0.21,-0.1249150894965565
-0.53125,0.21,-0.07921452041192206
-0.515625,0.21,-0.03763822065050604
-0.5,0.21,-0.0003769065752786682
-0.484375,0.21,0.032514791783868735
-0.46875,0.21,0.061088880806656115
-0.453125,0.21,0.08547572548470558
-0.4375,0.21,0.10585956041987463
-0.421875,0.21,0.12245890152160668
-0.40625,0.21,0.13551192982123036
-0.390625,0.21,0.14526631756593505
-0.375,0.21,0.15197269719817913
-0.359375,0.21,0.15588091734726722
-0.34375,0.21,0.1572382904322155
-0.328125,0.21,0.15628914871393457
-0.3125,0.21,0.15327515153240814
-0.296875,0.21,0.14843590722867628
-0.28125,0.21,0.14200958192387816
-0.265625,0.21,0.13423326305069636
-0.25,0.21,0.12534292972033254
-0.234375,0.21,0.11557295610323845
-0.21875,0.21,0.10515513843010971
-0.203125,0.21,0.0943172901993417
-0.1875,0.21,0.08328149210115467
-0.171875,0.21,0.07226211129691869
-0.15625,0.21,0.06146371790709074
-0.140625,0.21,0.05107902496742317
-0.125,0.21,0.041286963326383735
-0.109375,0.21,0.03225097801800192
-0.09375,0.21,0.024117601603512298
-0.078125,0.21,0.017015327271379055
-0.0625,0.21,0.011053774289042202
-0.046875,0.21,0.0063231140681997006
-0.03125,0.21,0.0028937088469630223
-0.015625,0.21,0.0008159077661516329
0.0,0.21,0.000119946729859155
0.015625,0.21,0.0008159077661516467
0.03125,0.21,0.002893708846962828
0.046875,0.21,0.006323114068199687
0.0625,0.21,0.011053774289041973
0.078125,0.21,0.017015327271378555
0.09375,0.21,0.02411760160351173
0.109375,0.21,0.03225097801800164
0.125,0.21,0.041286963326383014
0.140625,0.21,0.05107902496742234
0.15625,0.21,0.06146371790709025
0.171875,0.21,0.07226211129691812
0.1875,0.21,0.0832814921011541
0.203125,0.21,0.09431729019934125
0.21875,0.21,0.1051551384301094
0.234375,0.21,0.11557295610323833
0.25,0.21,0.12534292972033226
0.265625,0.21,0.1342332630506963
0.28125,0.21,0.14200958192387858
0.296875,0.21,0.14843590722867656
0.3125,0.21,0.15327515153240834
0.328125,0.21,0.1562891487139349
0.34375,0.21,0.15723829043221557
0.359375,0.21,0.15588091734726744
0.375,0.21,0.1519726971981793
0.390625,0.21,0.1452663175659354
0.40625,0.21,0.13551192982123045
0.421875,0.21,0.12245890152160659
0.4375,0.21,0.10585956041987452
0.453125,0.21,0.0854757254847055
0.46875,0.21,0.06108888080665617
0.484375,0.21,0.03251479178386865
0.5,0.21,-0.00037690657527872373
0.515625,0.21,-0.03763822065050604
0.53125,0.21,-0.07921452041192187
0.546875,0.21,-0.12491508949655619
0.5625,0.21,-0.17438692331501485
0.578125,0.21,-0.22709783411412302
0.59375,0.21,-0.28233562025839654
0.609375,0.21,-0.3392289281954724
0.625,0.21,-0.3967919515429206
0.640625,0.21,-0.45398967519001504
0.65625,0.21,-0.5098145705455424
0.671875,0.21,-0.5633617702482406
0.6875,0.21,-0.6138896220667682
0.703125,0.21,-0.6608563711978815
0.71875,0.21,-0.7039299626736226
0.734375,0.21,-0.7429741086790634
0.75,0.21,-0.7780178065234946
0.765625,0.21,-0.8092167028948751
0.78125,0.21,-0.8368136013917898
0.796875,0.21,-0.8611031205821393
0.8125,0.21,-0.8824030779060241
0.828125,0.21,-0.901033238019114
0.84375,0.21,-0.9173008314961649
0.859375,0.21,-0.9314916502903889
0.875,0.21,-0.9438653744743853
0.890625,0.21,-0.9546538910568934
0.90625,0.21,-0.9640615858684187
0.921875,0.21,-0.9722668332037487
0.9375,0.21,-0.9794241281241886
0.953125,0.21,-0.9856664847878851
0.96875,0.21,-0.9911078585500821
0.984375,0.21,-0.9958388741410068
-1.0,0.225,-0.9988646296371511
-0.984375,0.225,-0.996410034865445
-0.96875,0.225,-0.9923284976097697
-0.953125,0.225,-0.9876218445129881
-0.9375,0.225,-0.9822092874974421
-0.921875,0.225,-0.9759862646936079
-0.90625,0.225,-0.9688296019741025
-0.890625,0.225,-0.9605946997686344
-0.875,0.225,-0.9511125210442914
-0.859375,0.225,-0.9401865417745267
-0.84375,0.225,-0.9275899456846886
-0.828125,0.225,-0.9130635192852206
-0.8125,0.225,-0.8963149405190723
-0.796875,0.225,-0.8770204548717557
-0.78125,0.225,-0.8548302739724095
-0.765625,0.225,-0.8293793485147689
-0.75,0.225,-0.8003053279225542
-0.734375,0.225,-0.7672753069117805
-0.71875,0.225,-0.7300220853826563
-0.703125,0.225,-0.6883888553680414
-0.6875,0.225,-0.6423783989355933
-0.671875,0.225,-0.5921994306524648
-0.65625,0.225,-0.5382997396354154
-0.640625,0.225,-0.48137495385260554
-0.625,0.225,-0.42234462180098475
-0.609375,0.225,-0.3622941762612568
-0.59375,0.225,-0.3023903847677374
-0.578125,0.225,-0.24378556425229408
-0.5625,0.225,-0.18752873684934948
-0.546875,0.225,-0.13449884771885895
-0.53125,0.225,-0.08536787697783571
-0.515625,0.225,-0.04059353870532928
-0.5,0.225,-0.0004352552172158797
-0.484375,0.225,0.0350155054884044
-0.46875,0.225,0.06579906149771114
-0.453125,0.225,0.09205196245835823
-0.4375,0.225,0.11397595444045236
-0.421875,0.225,0.13181318232316894
-0.40625,0.225,0.1458278243850673
-0.390625,0.225,0.15629348038127358
-0.375,0.225,0.16348525222996896
-0.359375,0.225,0.16767538451419403
-0.34375,0.225,0.16913142447890872
-0.328125,0.225,0.16811602118345464
-0.3125,0.225,0.16488765622140855
-0.296875,0.225,0.1597017585396787
-0.28125,0.225,0.15281179541143616
-0.265625,0.225,0.14447005122245438
-0.25,0.225,0.13492790905537108
-0.234375,0.225,0.12443554044842246
-0.21875,0.225,0.11324098772417829
-0.203125,0.225,0.10158869042267124
-0.1875,0.225,0.08971756059668354
-0.171875,0.225,0.0778587484755818
-0.15625,0.225,0.06623325832592826
-0.140625,0.225,0.05504957383065588
-0.125,0.225,0.044501434634123
-0.109375,0.225,0.03476587454676211
-0.09375,0.225,0.02600159245458021
-0.078125,0.225,0.018347685060213642
-0.0625,0.225,0.011922731727079777
-0.046875,0.225,0.00682419037048753
-0.03125,0.225,0.003128042457259339
-0.015625,0.225,0.0008886159760179979
0.0,0.225,0.00013851742971121572
0.015625,0.225,0.0008886159760180812
0.03125,0.225,0.003128042457259117
0.046875,0.225,0.006824190370487371
0.0625,0.225,0.011922731727079694
0.078125,0.225,0.01834768506021317
0.09375,0.225,0.02600159245457978
0.109375,0.225,0.03476587454676194
0.125,0.225,0.0445014346341223
0.140625,0.225,0.055049573830655174
0.15625,0.225,0.06623325832592765
0.171875,0.225,0.0778587484755813
0.1875,0.225,0.08971756059668293
0.203125,0.225,0.10158869042267071
0.21875,0.225,0.11324098772417795
0.234375,0.225,0.12443554044842228
0.25,0.225,0.13492790905537091
0.265625,0.225,0.14447005122245457
0.28125,0.225,0.15281179541143647
0.296875,0.225,0.15970175853967908
0.3125,0.225,0.1648876562214089
0.328125,0.225,0.16811602118345506
0.34375,0.225,0.169131424478909
0.359375,0.225,0.1676753845141944
0.375,0.225,0.16348525222996907
0.390625,0.225,0.15629348038127408
0.40625,0.225,0.14582782438506758
0.421875,0.225,0.13181318232316885
0.4375,0.225,0.11397595444045233
0.453125,0.225,0.09205196245835814
0.46875,0.225,0.06579906149771128
0.484375,0.225,0.035015505488404486
0.5,0.225,-0.0004352552172159352
0.515625,0.225,-0.04059353870532914
0.53125,0.225,-0.0853678769778356
0.546875,0.225,-0.13449884771885856
0.5625,0.225,-0.18752873684934898
0.578125,0.225,-0.24378556425229356
0.59375,0.225,-0.3023903847677368
0.609375,0.225,-0.36229417626125626
0.625,0.225,-0.4223446218009843
0.640625,0.225,-0.4813749538526051
0.65625,0.225,-0.538299739635415
0.671875,0.225,-0.5921994306524645
0.6875,0.225,-0.6423783989355931
0.703125,0.225,-0.6883888553680413
0.71875,0.225,-0.7300220853826564
0.734375,0.225,-0.7672753069117804
0.75,0.225,-0.8003053279225542
0.765625,0.225,-0.829379348514769
0.78125,0.225,-0.8548302739724095
0.796875,0.225,-0.8770204548717558
0.8125,0.225,-0.8963149405190727
0.828125,0.225,-0.9130635192852207
0.84375,0.225,-0.9275899456846886
0.859375,0.225,-0.9401865417745265
0.875,0.225,-0.9511125210442914
0.890625,0.225,-0.9605946997686342
0.90625,0.225,-0.9688296019741025
0.921875,0.225,-0.9759862646936079
0.9375,0.225,-0.9822092874974419
0.953125,0.225,-0.9876218445129878
0.96875,0.225,-0.9923284976097696
0.984375,0.225,-0.996410034865445
-1.0,0.24,-0.9989872440523762
-0.984375,0.24,-0.996902820096701
-0.96875,0.24,-0.9933832095240323
-0.953125,0.24,-0.9893147297523603
-0.9375,0.24,-0.9846262295100131
-0.921875,0.24,-0.979222714831413
-0.90625,0.24,-0.9729914035747755
-0.890625,0.24,-0.9657986864682547
-0.875,0.24,-0.9574867109828069
-0.859375,0.24,-0.9478696702256653
-0.84375,0.24,-0.9367299765499975
-0.828125,0.24,-0.923814653228575
-0.8125,0.24,-0.9088325051054083
-0.796875,0.24,-0.891452947021584
-0.78125,0.24,-0.8713077806099
-0.765625,0.24,-0.8479976867343001
-0.75,0.24,-0.8211056492135933
-0.734375,0.24,-0.7902197483229146
-0.71875,0.24,-0.754967428783124
-0.703125,0.24,-0.7150620151354197
-0.6875,0.24,-0.6703595128064587
-0.671875,0.24,-0.6209195561284668
-0.65625,0.24,-0.5670595269448142
-0.640625,0.24,-0.5093872638699782
-0.625,0.24,-0.448798031915379
-0.609375,0.24,-0.38642746669832684
-0.59375,0.24,-0.3235634295003186
-0.578125,0.24,-0.26153213868574204
-0.5625,0.24,-0.20158193001577576
-0.546875,0.24,-0.1447877038631324
-0.53125,0.24,-0.09199107946059398
-0.515625,0.24,-0.043779831225804755
-0.5,0.24,-0.0005003992061478613
-0.484375,0.24,0.037707904194615005
-0.46875,0.24,0.07086884117584658
-0.453125,0.24,0.09912467594391905
-0.4375,0.24,0.12269687985993888
-0.421875,0.24,0.14185474410470597
-0.40625,0.24,0.15689230098621132
-0.390625,0.24,0.168112685940017
-0.375,0.24,0.17581853034811462
-0.359375,0.24,0.18030688510691095
-0.34375,0.24,0.18186731559954547
-0.328125,0.24,0.18078203680114535
-0.3125,0.24,0.17732719439409697
-0.296875,0.24,0.17177460994464722
-0.28125,0.24,0.1643934867807613
-0.265625,0.24,0.1554517216806218
-0.25,0.24,0.14521659305107223
-0.234375,0.24,0.13395470530516082
-0.21875,0.24,0.12193116504744425
